id,label,text_a,text_b
2610,none,price,IT WAS HORRIBLE.
2611,negative,anecdotes,IT WAS HORRIBLE.
2612,none,food,IT WAS HORRIBLE.
2613,none,ambience,IT WAS HORRIBLE.
2614,none,service,IT WAS HORRIBLE.
2615,none,price,"Terrible, terrible management - deserves to be shut-down."
2616,none,anecdotes,"Terrible, terrible management - deserves to be shut-down."
2617,none,food,"Terrible, terrible management - deserves to be shut-down."
2618,none,ambience,"Terrible, terrible management - deserves to be shut-down."
2619,negative,service,"Terrible, terrible management - deserves to be shut-down."
2620,none,price,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi."
2621,none,anecdotes,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi."
2622,positive,food,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi."
2623,none,ambience,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi."
2624,positive,service,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi."
2625,none,price,The desserts are more appealing then stuffy overpriced French restaurants.
2626,none,anecdotes,The desserts are more appealing then stuffy overpriced French restaurants.
2627,positive,food,The desserts are more appealing then stuffy overpriced French restaurants.
2628,none,ambience,The desserts are more appealing then stuffy overpriced French restaurants.
2629,none,service,The desserts are more appealing then stuffy overpriced French restaurants.
2630,none,price,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner..."
2631,none,anecdotes,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner..."
2632,positive,food,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner..."
2633,none,ambience,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner..."
2634,conflict,service,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner..."
2635,none,price,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
2636,none,anecdotes,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
2637,none,food,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
2638,none,ambience,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
2639,conflict,service,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
2640,none,price,"I found the food to be outstanding, particulary the salmon dish I had."
2641,none,anecdotes,"I found the food to be outstanding, particulary the salmon dish I had."
2642,positive,food,"I found the food to be outstanding, particulary the salmon dish I had."
2643,none,ambience,"I found the food to be outstanding, particulary the salmon dish I had."
2644,none,service,"I found the food to be outstanding, particulary the salmon dish I had."
2645,none,price,Mizu is home to creative and unique rolls not to found anywhere else.
2646,none,anecdotes,Mizu is home to creative and unique rolls not to found anywhere else.
2647,positive,food,Mizu is home to creative and unique rolls not to found anywhere else.
2648,none,ambience,Mizu is home to creative and unique rolls not to found anywhere else.
2649,none,service,Mizu is home to creative and unique rolls not to found anywhere else.
2650,none,price,"The New York Times has reviewed this place three times already, you know it's going to be good."
2651,positive,anecdotes,"The New York Times has reviewed this place three times already, you know it's going to be good."
2652,none,food,"The New York Times has reviewed this place three times already, you know it's going to be good."
2653,none,ambience,"The New York Times has reviewed this place three times already, you know it's going to be good."
2654,none,service,"The New York Times has reviewed this place three times already, you know it's going to be good."
2655,positive,price,Baluchi's has solid food and a nice decor at reasonable prices.
2656,none,anecdotes,Baluchi's has solid food and a nice decor at reasonable prices.
2657,positive,food,Baluchi's has solid food and a nice decor at reasonable prices.
2658,positive,ambience,Baluchi's has solid food and a nice decor at reasonable prices.
2659,none,service,Baluchi's has solid food and a nice decor at reasonable prices.
2660,none,price,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go."
2661,none,anecdotes,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go."
2662,none,food,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go."
2663,none,ambience,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go."
2664,positive,service,"Emilio, the owner, is often sitting in the front table greeting guests as they come and go."
