id,label,text_a,text_b
4109,none,what do you think of the service of it ?,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.
4110,negative,what do you think of the price of it ?,"A large is $20, and toppings are about $3 each."
4111,none,what do you think of the anecdotes of it ?,"A large is $20, and toppings are about $3 each."
4112,none,what do you think of the food of it ?,"A large is $20, and toppings are about $3 each."
4113,none,what do you think of the ambience of it ?,"A large is $20, and toppings are about $3 each."
4114,none,what do you think of the service of it ?,"A large is $20, and toppings are about $3 each."
4115,none,what do you think of the price of it ?,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town."
4116,positive,what do you think of the anecdotes of it ?,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town."
4117,none,what do you think of the food of it ?,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town."
4118,none,what do you think of the ambience of it ?,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town."
4119,none,what do you think of the service of it ?,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town."
4120,none,what do you think of the price of it ?,I definitely wouldn't go back.
4121,negative,what do you think of the anecdotes of it ?,I definitely wouldn't go back.
4122,none,what do you think of the food of it ?,I definitely wouldn't go back.
4123,none,what do you think of the ambience of it ?,I definitely wouldn't go back.
4124,none,what do you think of the service of it ?,I definitely wouldn't go back.
4125,negative,what do you think of the price of it ?,It is not worth for that bucks.
4126,none,what do you think of the anecdotes of it ?,It is not worth for that bucks.
4127,none,what do you think of the food of it ?,It is not worth for that bucks.
4128,none,what do you think of the ambience of it ?,It is not worth for that bucks.
4129,none,what do you think of the service of it ?,It is not worth for that bucks.
4130,none,what do you think of the price of it ?,brick oven gallery is My pick for best pizza restaurant anywhere.
4131,positive,what do you think of the anecdotes of it ?,brick oven gallery is My pick for best pizza restaurant anywhere.
4132,none,what do you think of the food of it ?,brick oven gallery is My pick for best pizza restaurant anywhere.
4133,none,what do you think of the ambience of it ?,brick oven gallery is My pick for best pizza restaurant anywhere.
4134,none,what do you think of the service of it ?,brick oven gallery is My pick for best pizza restaurant anywhere.
4135,positive,what do you think of the price of it ?,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.
4136,none,what do you think of the anecdotes of it ?,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.
4137,positive,what do you think of the food of it ?,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.
4138,none,what do you think of the ambience of it ?,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.
4139,positive,what do you think of the service of it ?,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.
4140,none,what do you think of the price of it ?,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic."
4141,none,what do you think of the anecdotes of it ?,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic."
4142,negative,what do you think of the food of it ?,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic."
4143,none,what do you think of the ambience of it ?,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic."
4144,none,what do you think of the service of it ?,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic."
4145,none,what do you think of the price of it ?,"Growing up in NY, I have eaten my share of bagels."
4146,neutral,what do you think of the anecdotes of it ?,"Growing up in NY, I have eaten my share of bagels."
4147,none,what do you think of the food of it ?,"Growing up in NY, I have eaten my share of bagels."
4148,none,what do you think of the ambience of it ?,"Growing up in NY, I have eaten my share of bagels."
