id,text_a,label
513,Results of European Cup Winners ',"['NNS', 'IN', 'NNP', 'NNP', 'NNS', 'POS']"
514,"Cup qualifying round , second leg soccer matches on Thursday :","['NNP', 'VBG', 'RB', ',', 'JJ', 'NN', 'NN', 'NNS', 'IN', 'NNP', ':']"
515,In Tirana : Flamurtari Vlore ( Albania ) 0 Chemlon Humenne,"['IN', 'NNP', ':', 'VB', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP']"
516,( Slovakia ) 2 ( halftime 0-0 ),"['(', 'NNP', ')', 'CD', '(', 'NN', 'CD', ')']"
517,"Scorers : Lubarskij ( 50th minute ) , Valkucak ( 54th )","['NNS', ':', 'NNP', '(', 'JJ', 'NN', ')', ',', 'NNP', '(', 'CD', ')']"
518,"Attendance : 5,000","['NN', ':', 'CD']"
519,Chemlon Humenne win 3-0 on aggregate,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'JJ']"
520,In Bistrita : Gloria Bistrita ( Romania ) 2 Valletta ( Malta ) 1,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', '(', 'NNP', ')', 'CD']"
521,( 1-1 ),"['(', 'CD', ')']"
522,Scorers :,"['NNS', ':']"
523,"Gloria Bistrita - Ilie Lazar ( 32nd ) , Eugen Voica ( 84th )","['NNP', 'NNP', ':', 'NNP', 'NNP', '(', 'CD', ')', ',', 'NNP', 'NNP', '(', 'CD', ')']"
524,Valletta - Gilbert Agius ( 24th ),"['NNP', ':', 'NNP', 'NNPS', '(', 'JJ', ')']"
525,"Attendance : 8,000","['NNP', ':', 'CD']"
526,Gloria Bistrita win 4-2 on aggregate .,"['NNP', 'NNP', 'VBP', 'JJ', 'IN', 'NN', '.']"
527,In Chorzow : Ruch Chorzow ( Poland ) 5 Llansantffraid ( Wales ) 0,"['IN', 'NNP', ':', 'JJ', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', '(', 'NNP', ')', 'CD']"
528,( 1-0 ),"['(', 'CD', ')']"
529,"Scorers : Arkadiusz Bak ( 1st and 55th ) , Arwel Jones ( 47th ,","['NNS', ':', 'NNP', 'NNP', '(', 'CD', 'CC', 'JJ', ')', ',', 'NNP', 'NNP', '(', 'CD', ',']"
530,"own goal ) , Miroslav Bak ( 62nd and 63rd )","['JJ', 'NN', ')', ',', 'NNP', 'NNP', '(', 'JJ', 'CC', 'NN', ')']"
531,"Attendance : 6,500","['NN', ':', 'CD']"
532,Ruch Chorzow win 6-1 on aggregate,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'JJ']"
533,In Larnaca : AEK Larnaca ( Cyprus ) 5 Kotaik Abovyan ( Armenia ),"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP', '(', 'NNP', ')']"
534,0 ( 2-0 ),"['CD', '(', 'CD', ')']"
535,"Scorers : Zoran Kundic ( 28th ) , Klimis Alexandrou ( 41st ) ,","['NNS', ':', 'NNP', 'NNP', '(', 'CD', ')', ',', 'NNP', 'NNP', '(', 'CD', ')', ',']"
536,"Milenko Kovasevic ( 60th , penalty ) , Goran Koprinovic ( 82nd ) ,","['NNP', 'NNP', '(', 'CD', ',', 'NN', ')', ',', 'NNP', 'NNP', '(', 'CD', ')', ',']"
537,Pavlos Markou ( 84th ),"['NNP', 'NNP', '(', 'CD', ')']"
538,"Attendance : 5,000","['NN', ':', 'CD']"
539,AEK Larnaca win 5-1 on aggregate,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'JJ']"
540,In Siauliai : Kareda Siauliai ( Lithuania ) 0 Sion,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP']"
541,( Switzerland ) 0,"['(', 'NNP', ')', 'CD']"
542,"Attendance : 5,000","['NN', ':', 'CD']"
543,Sion win 4-2 on agrregate .,"['NN', 'VBP', 'JJ', 'IN', 'VB', '.']"
544,In Vinnytsya :,"['IN', 'NNP', ':']"
545,Nyva Vinnytsya ( Ukraine ) 1 Tallinna Sadam ( Estonia ) 0 ( 0-0 ),"['NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', '(', 'CD', ')']"
546,"Attendance : 3,000","['NN', ':', 'CD']"
547,Aggregate score 2-2 .,"['JJ', 'NN', 'JJ', '.']"
548,Nyva qualified on away goals rule .,"['NN', 'VBN', 'RP', 'RB', 'NNS', 'VBP', '.']"
549,In Bergen : Brann ( Norway ) 2 Shelbourne ( Ireland ) 1 ( 1-1 ),"['IN', 'NNP', ':', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', '(', 'NNP', ')', 'CD', '(', 'CD', ')']"
550,Scorers :,"['NNS', ':']"
551,"Brann - Mons Ivar Mjelde ( 10th ) , Jan Ove Pedersen ( 72nd )","['NNP', ':', 'NNP', 'NNP', 'NNP', '(', 'JJ', ')', ',', 'NNP', 'NNP', 'NNP', '(', 'CD', ')']"
552,Shelbourne - Mark Rutherford ( 5th ),"['JJ', ':', 'NNP', 'NNP', '(', 'JJ', ')']"
553,"Attendance : 2,189","['NNP', ':', 'CD']"
554,Brann win 5-2 on aggregate,"['NNP', 'VBP', 'JJ', 'IN', 'JJ']"
555,In Sofia : Levski Sofia ( Bulgaria ) 1 Olimpija ( Slovenia ) 0,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', '(', 'NNP', ')', 'CD']"
556,( 0-0 ),"['(', 'CD', ')']"
557,Scorer : Ilian Simeonov ( 58th ),"['NNP', ':', 'NNP', 'NNP', '(', 'CD', ')']"
558,"Attendance : 25,000","['NN', ':', 'CD']"
559,Aggregate 1-1 .,"['JJ', 'NNP', '.']"
560,Olimpija won 4-3 on penalties .,"['NNP', 'VBD', 'CD', 'IN', 'NNS', '.']"
561,In Vaduz : Vaduz ( Liechtenstein ) 1 RAF Riga ( Latvia ) 1 ( 0-0 ),"['IN', 'NNP', ':', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', '(', 'CD', ')']"
562,Scorers :,"['NNS', ':']"
563,Vaduz - Daniele Polverino ( 90th ),"['JJ', ':', 'NNP', 'NNP', '(', 'CD', ')']"
564,RAF Riga - Agrins Zarins ( 47th ),"['NNP', 'NNP', ':', 'NNP', 'NNS', '(', 'CD', ')']"
565,Aggregate 2-2 .,"['JJ', 'NN', '.']"
566,Vaduz won 4-2 on penalties .,"['NNP', 'VBD', 'CD', 'IN', 'NNS', '.']"
567,In Luxembourg : US Luxembourg ( Luxembourg ) 0 Varteks Varazdin,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP']"
568,( Croatia ) 3 ( 0-0 ),"['(', 'NNP', ')', 'CD', '(', 'CD', ')']"
569,"Scorers : Drazen Beser ( 63rd ) , Miljenko Mumler ( penalty ,","['NNS', ':', 'NNP', 'NNP', '(', 'CD', ')', ',', 'NNP', 'NNP', '(', 'NN', ',']"
570,"78th ) , Jamir Cvetko ( 87th )","['JJ', ')', ',', 'NNP', 'NNP', '(', 'CD', ')']"
571,Attendance : 800,"['NN', ':', 'CD']"
572,Varteks Varazdin win 5-1 on aggregate .,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'NN', '.']"
573,In Torshavn : Havnar Boltfelag ( Faroe Islands ) 0 Dynamo,"['IN', 'NN', ':', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'CD', 'NN']"
574,Batumi ( Georgia ) 3 ( 0-2 ),"['NNP', '(', 'NNP', ')', 'CD', '(', 'CD', ')']"
575,Dynamo Batumi win 9-0 on aggregate .,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'NN', '.']"
576,In Prague : Sparta Prague ( Czech Republic ) 8 Glentoran,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'CD', 'NNP']"
577,( Northern Ireland ) 0 ( 4-0 ),"['(', 'NNP', 'NNP', ')', 'CD', '(', 'JJ', ')']"
578,"Scorers : Petr Gunda ( 1st and 26th ) , Lumir Mistr ( 19th ) ,","['NNS', ':', 'NNP', 'NNP', '(', 'CD', 'CC', 'JJ', ')', ',', 'NNP', 'NNP', '(', 'JJ', ')', ',']"
579,"Horst Siegl ( 24th , 48th , 80th ) , Zdenek Svoboda ( 76th ) , Petr","['NNP', 'NNP', '(', 'JJ', ',', 'CD', ',', 'CD', ')', ',', 'NNP', 'NNP', '(', 'CD', ')', ',', 'NNP']"
580,Gabriel ( 86th ),"['NNP', '(', 'CD', ')']"
581,Sparta win 10-1 on aggregate .,"['NNP', 'VBP', 'JJ', 'IN', 'NN', '.']"
582,In Edinburgh : Hearts ( Scotland ) 1 Red Star Belgrade,"['IN', 'NNP', ':', 'NNPS', '(', 'NNP', ')', 'CD', 'NNP', 'NNP', 'NNP']"
583,( Yugoslavia ) 1 ( 1-0 ),"['(', 'NNP', ')', 'CD', '(', 'CD', ')']"
584,Scorers :,"['NNS', ':']"
585,Hearts - Dave McPherson ( 44th ),"['NNPS', ':', 'NNP', 'NNP', '(', 'CD', ')']"
586,Red Star - Vinko Marinovic ( 59th ),"['NNP', 'NNP', ':', 'NNP', 'NNP', '(', 'CD', ')']"
587,"Attendance : 15,062","['NNP', ':', 'CD']"
588,Aggregate 1-1 .,"['JJ', 'NNP', '.']"
589,Red Star win on away goals rule .,"['NNP', 'NNP', 'VBP', 'IN', 'RB', 'NNS', 'VBP', '.']"
590,In Rishon-Lezion : Hapoel Ironi ( Israel ) 3 Constructorul,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP']"
591,Chisinau ( Moldova ) 2 ( 2-1 ),"['NNP', '(', 'NNP', ')', 'CD', '(', 'CD', ')']"
592,Aggregate 3-3 .,"['JJ', 'NNP', '.']"
593,Constructorul win on away goals rule .,"['JJ', 'NN', 'IN', 'RB', 'NNS', 'VBP', '.']"
594,In Anjalonkoski : MyPa-47 ( Finland ) 1 Karabach Agdam,"['IN', 'NNP', ':', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'NNP']"
595,( Azerbaijan ) 1 ( 0-0 ),"['(', 'NNP', ')', 'CD', '(', 'CD', ')']"
596,Mypa-47 win 2-1 on aggregate .,"['NNP', 'VBP', 'CD', 'IN', 'NN', '.']"
597,In Skopje : Sloga Jugomagnat ( Macedonia ) 0 Kispest Honved,"['IN', 'NNP', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'NNP', 'VBD']"
598,( Hungary 1 ( 0-0 ),"['(', 'NNP', 'CD', '(', 'CD', ')']"
599,Kispest Honved win 2-0 on aggregate .,"['NNP', 'NNP', 'VBP', 'CD', 'IN', 'NN', '.']"
600,Add Hapoel Ironi v Constructorul Chisinau,"['VB', 'NNP', 'NNP', 'FW', 'NNP', 'NNP']"
601,Scorers :,"['NNS', ':']"
602,"Rishon - Moshe Sabag ( 10th minute ) , Nissan Kapeta ( 26th ) ,","['NN', ':', 'NNP', 'NNP', '(', 'JJ', 'NN', ')', ',', 'NNP', 'NNP', '(', 'JJ', ')', ',']"
603,Tomas Cibola ( 58th ) .,"['NNP', 'NNP', '(', 'CD', ')', '.']"
604,"Constructorol - Sergei Rogachev ( 42nd ) , Gennadi Skidan","['JJ', ':', 'NNP', 'NNP', '(', 'NNP', ')', ',', 'NNP', 'NNP']"
605,( 87th ) .,"['(', 'JJ', ')', '.']"
606,"Attendance : 1,500 .","['NN', ':', 'LS', '.']"
607,SOCCER - GOTHENBURG PUT FERENCVAROS OUT OF EURO CUP .,"['NN', ':', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', '.']"
608,BUDAPEST 1996-08-21,"['RB', 'NNP']"
609,IFK Gothenburg of Sweden drew 1-1 ( 1-0 ) with Ferencvaros of Hungary in the second leg of their European Champions Cup preliminary round tie played on Wednesday .,"['NNP', 'NNP', 'IN', 'NNP', 'VBD', 'JJ', '(', 'CD', ')', 'IN', 'NNS', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NNP', 'NNP', 'JJ', 'JJ', 'NN', 'VBD', 'IN', 'NNP', '.']"
610,Gothenburg go through 4-1 on aggregate .,"['VBG', 'VBP', 'IN', 'CD', 'IN', 'NN', '.']"
611,Scorers :,"['NNS', ':']"
612,Ferencvaros :,"['NN', ':']"
613,Ferenc Horvath ( 15th ),"['NNP', 'NNP', '(', 'JJ', ')']"
614,IFK Gothenburg :,"['NNP', 'NNP', ':']"
615,Andreas Andersson ( 87th ),"['NNP', 'NNP', '(', 'CD', ')']"
616,"Attendance : 9,000","['NN', ':', 'CD']"
617,SOCCER - BRAZILIAN CHAMPIONSHIP RESULTS .,"['NN', ':', 'NNP', 'NNP', 'NNS', '.']"
618,RIO DE JANEIRO 1996-08-22,"['NNP', 'NNP', 'NNP', 'CD']"
619,Results of midweek,"['NNS', 'IN', 'NN']"
620,matches in the Brazilian soccer championship .,"['NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']"
621,Bahia 2 Atletico Paranaense 0,"['NNP', 'CD', 'NNP', 'NNP', 'CD']"
622,Corinthians 1 Guarani 0,"['NNS', 'CD', 'NNP', 'CD']"
623,Coritiba 1 Atletico Mineiro 0,"['NNP', 'CD', 'NNP', 'NNP', 'CD']"
624,Cruzeiro 2 Vitoria 1,"['NNP', 'CD', 'NNP', 'CD']"
625,Flamengo 0 Juventude 1,"['NNP', 'CD', 'NNP', 'CD']"
626,Goias 3 Sport Recife 1,"['FW', 'CD', 'NNP', 'NNP', 'CD']"
627,Gremio 6 Bragantino 1,"['NNP', 'CD', 'NNP', 'CD']"
628,Palmeiras 3 Vasco da Gama 1,"['NNS', 'CD', 'NNP', 'NNP', 'NNP', 'CD']"
629,Portuguesa 2 Parana 0,"['NNP', 'CD', 'NNP', 'CD']"
630,TENNIS - NEWCOMBE PONDERS HIS DAVIS CUP FUTURE .,"['NNS', ':', 'VB', 'NNP', 'PRP$', 'NNPS', 'RP', 'NN', '.']"
631,SYDNEY 1996-08-22,"['NNP', 'CD']"
632,Australian Davis Cup captain John Newcombe on Thursday signalled his possible resignation if his team loses an away tie against Croatia next month .,"['NNP', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', 'IN', 'NNP', 'VBD', 'PRP$', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'VBZ', 'DT', 'RB', 'VBP', 'IN', 'NNP', 'JJ', 'NN', '.']"
633,The former Wimbledon champion said the immediate future of Australia 's Davis Cup coach Tony Roche could also be determined by events in Split .,"['DT', 'JJ', 'NNP', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', 'MD', 'RB', 'VB', 'VBN', 'IN', 'NNS', 'IN', 'NNP', '.']"
634,""" If we lose this one , Tony and I will have to have a good look at giving someone else a go , "" Newcombe was quoted as saying in Sydney 's Daily Telegraph newspaper .","['""', 'IN', 'PRP', 'VB', 'DT', 'NN', ',', 'NNP', 'CC', 'PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'VBG', 'NN', 'RB', 'DT', 'NN', ',', '""', 'NNP', 'VBD', 'VBN', 'IN', 'VBG', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN', '.']"
635,Australia face Croatia in the world group qualifying tie on clay from September 20-22 .,"['NNP', 'VB', 'NNP', 'IN', 'DT', 'NN', 'NN', 'VBG', 'NN', 'IN', 'NN', 'IN', 'NNP', 'CD', '.']"
636,"Under Newcombe 's leadership , Australia were relegated from the elite world group last year , the first time the 26-time Davis Cup winners had slipped from the top rank .","['IN', 'NN', 'POS', 'NN', ',', 'NNP', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'JJ', 'NN', ',', 'DT', 'JJ', 'NN', 'DT', 'JJ', 'NNP', 'NNP', 'NNS', 'VBD', 'VBN', 'IN', 'DT', 'JJ', 'NN', '.']"
637,"Since taking over as captain from Neale Fraser in 1994 , Newcombe 's record in tandem with Roche , his former doubles partner , has been three wins and three losses .","['IN', 'VBG', 'RP', 'IN', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'CD', ',', 'NNP', 'POS', 'NN', 'IN', 'NN', 'IN', 'NNP', ',', 'PRP$', 'JJ', 'VBZ', 'NN', ',', 'VBZ', 'VBN', 'CD', 'NNS', 'CC', 'CD', 'NNS', '.']"
638,"Newcombe has selected Wimbledon semifinalist Jason Stoltenberg , Patrick Rafter , Mark Philippoussis , and Olympic doubles champions Todd Woodbridge and Mark Woodforde to face the Croatians .","['NNP', 'VBZ', 'VBN', 'NNP', 'NN', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'CC', 'JJ', 'VBZ', 'NNS', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NNPS', '.']"
639,"The home side boasts world number six Goran Ivanisevic , and Newcombe conceded his players would be hard-pressed to beat the Croatian number one .","['DT', 'NN', 'NN', 'VBZ', 'NN', 'NN', 'CD', 'NNP', 'NNP', ',', 'CC', 'NNP', 'VBD', 'PRP$', 'NNS', 'MD', 'VB', 'JJ', 'TO', 'VB', 'DT', 'JJ', 'NN', 'CD', '.']"
640,""" We are ready to fight to our last breath -- Australia must play at its absolute best to win , "" said Newcombe , who described the tie as the toughest he has faced as captain .","['""', 'PRP', 'VBP', 'JJ', 'TO', 'VB', 'TO', 'PRP$', 'JJ', 'NN', ':', 'NNP', 'MD', 'VB', 'IN', 'PRP$', 'JJ', 'JJS', 'TO', 'VB', ',', '""', 'VBD', 'VB', ',', 'WP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'JJS', 'PRP', 'VBZ', 'VBN', 'IN', 'NN', '.']"
641,"Australia last won the Davis Cup in 1986 , but they were beaten finalists against Germany three years ago under Fraser 's guidance .","['NNP', 'JJ', 'VBD', 'DT', 'NNP', 'NNP', 'IN', 'CD', ',', 'CC', 'PRP', 'VBD', 'JJ', 'NNS', 'IN', 'NNP', 'CD', 'NNS', 'IN', 'IN', 'NNP', 'POS', 'NN', '.']"
642,BADMINTON - MALAYSIAN OPEN RESULTS .,"['NNP', ':', 'NNP', 'NNP', 'NNS', '.']"
643,KUALA LUMPUR 1996-08-22,"['NNP', 'NNP', 'CD']"
644,Results in the Malaysian,"['NNS', 'IN', 'DT', 'JJ']"
645,Open badminton tournament on Thursday ( prefix number denotes,"['VB', 'NN', 'NN', 'IN', 'NNP', '(', 'JJ', 'NN', 'NNS']"
646,seeding ) :,"['VBG', ')', ':']"
647,"Men 's singles , third round","['NN', 'POS', 'NNS', ',', 'JJ', 'NN']"
648,9/16 - Luo Yigang ( China ) beat Hwang Sun-ho ( South Korea ) 15-3,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'CD']"
649,15-7,['CD']
650,Jason Wong ( Malaysia ) beat Abdul Samad Ismail ( Malaysia ) 16-18,"['NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')', 'CD']"
651,15-2 17-14,"['CD', 'CD']"
652,P. Kantharoopan ( Malaysia ) beat 3/4 - Jeroen Van Dijk,"['NNP', 'NNP', '(', 'NNP', ')', 'VB', 'CD', ':', 'NNP', 'NNP', 'NNP']"
653,( Netherlands ) 15-11 18-14,"['(', 'NNP', ')', 'CD', 'CD']"
654,Wijaya Indra ( Indonesia ) beat 5/8 - Pang Chen ( Malaysia ) 15-6,"['NNP', 'NNP', '(', 'NNP', ')', 'VB', 'CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'CD']"
655,6-15 15-7,"['CD', 'CD']"
656,3/4 - Hu Zhilan ( China ) beat Nunung Subandoro ( Indonesia ) 5-15,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', ')', 'JJ']"
657,18-15 15-6,"['CD', 'CD']"
658,9/16 - Hermawan Susanto ( Indonesia ) beat 1 - Fung Permadi ( Taiwan ),"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'CD', ':', 'NNP', 'NNP', '(', 'NNP', ')']"
659,15-8 15-12,"['CD', 'CD']"
660,Women 's singles 2nd round,"['NNS', 'POS', 'NNS', 'JJ', 'NN']"
661,1 - Wang Chen ( China ) beat Cindana ( Indonesia ) 11-3 1ama ( Japan ) beat Margit Borg ( Sweden ) 11-6 11-6,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', '(', 'NNP', ')', 'CD', 'CD', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'CD']"
662,Sun Jian ( China ) beat Marina Andrievskaqya ( Sweden ) 11-8 11-2,"['NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'CD']"
663,5/8 - Meluawati ( Indonesia ) beat Chan Chia Fong ( Malaysia ) 11-6,"['CD', ':', 'FW', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')', 'CD']"
664,11-1,['CD']
665,Gong Zhichao ( China ) beat Liu Lufung ( China ) 6-11 11-7 11-3,"['NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', ')', 'CD', 'CD', 'CD']"
666,Zeng Yaqiong ( China ) beat Li Feng ( New Zealand ) 11-9 11-6,"['VBG', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'CD', 'CD']"
667,5/8 - Christine Magnusson ( Sweden ) beat Ishwari Boopathy,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', 'NNP']"
668,( Malaysia ) 11-1 10-12 11-4,"['(', 'NNP', ')', 'JJ', 'CD', 'CD']"
669,2 - Zhang Ning ( China ) beat Olivia ( Indonesia ) 11-8 11-6,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'VB', 'NNP', '(', 'NNP', ')', 'CD', 'CD']"
670,TENNIS - REVISED MEN 'S DRAW FOR U.S. OPEN .,"['NNS', ':', 'VBN', 'NN', 'POS', 'JJ', 'IN', 'NNP', 'NNP', '.']"
671,NEW YORK 1996-08-22,"['NNP', 'NNP', 'CD']"
672,Revised singles draw for the,"['VBN', 'NNS', 'VBP', 'IN', 'DT']"
673,U.S. Open tennis championships beginning Monday at the U.S .,"['NNP', 'NNP', 'NN', 'NNS', 'VBG', 'NNP', 'IN', 'DT', 'NNP', '.']"
674,National Tennis Centre ( prefix denotes seeding ) :,"['NNP', 'NNP', 'NNP', '(', 'JJ', 'NNS', 'VBG', ')', ':']"
675,Men 's Draw,"['NN', 'POS', 'NN']"
676,1 - Pete Sampras ( U.S. ) vs. Adrian Voinea ( Romania ),"['CD', ':', 'NNP', 'NNPS', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
677,Jiri Novak ( Czech Republic ) vs. qualifier,"['NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'IN', 'NN']"
678,Magnus Larsson ( Sweden ) vs. Alexander Volkov ( Russia ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
679,Mikael Tillstrom ( Sweden ) vs qualifier,"['NNP', 'NNP', '(', 'NNP', ')', 'NNP', 'NN']"
680,Qualifier vs. Andrei Olhovskiy ( Russia ),"['NN', 'FW', 'NNP', 'NNP', '(', 'NNP', ')']"
681,Mark Woodforde ( Australia ) vs. Mark Philippoussis ( Australia ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
682,Roberto Carretero ( Spain ) vs. Jordi Burillo ( Spain ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
683,Francisco Clavet ( Spain ) vs. 16 - Cedric Pioline ( France ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'CD', ':', 'NNP', 'NNP', '(', 'NNP', ')']"
684,------------------------,['SYM']
685,9 - Wayne Ferreira ( South Africa ) vs. qualifier,"['CD', ':', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'IN', 'NN']"
686,Karol Kucera ( Slovakia ) vs. Jonas Bjorkman ( Sweden ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
687,Qualifier vs. Christian Rudd ( Norway ),"['NN', 'FW', 'JJ', 'NNP', '(', 'NNP', ')']"
688,Alex Corretja ( Spain ) vs. Byron Black ( Zimbabwe ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
689,David Rikl ( Czech Republic ) vs. Hicham Arazi ( Morocco ),"['NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
690,Sjeng Schalken ( Netherlands ) vs. Gilbert Schaller ( Austria ),"['VBG', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
691,Grant Stafford ( South Africa ) vs. Guy Forget ( France ),"['NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'IN', 'NNP', 'VB', '(', 'NNP', ')']"
692,Fernando Meligeni ( Brazil ) vs. 7 - Yevgeny Kafelnikov ( Russia ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'CD', ':', 'NNP', 'NNP', '(', 'NNP', ')']"
693,------------------------,['SYM']
694,4 - Goran Ivanisevic ( Croatia ) vs. Andrei Chesnokov ( Russia ),"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
695,Scott Draper ( Australia ) vs. Galo Blanco ( Spain ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
696,Renzo Furlan ( Italy ) vs. Thomas Johansson ( Sweden ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
697,Hendrik Dreekman ( Germany ) vs. Greg Rusedski ( Britain ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
698,Andrei Medvedev ( Ukraine ) vs. Jean-Philippe Fleurian ( France ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
699,Jan Kroslak ( Slovakia ) vs. Chris Woodruff ( U.S. ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
700,Qualifier vs. Petr Korda ( Czech Republic ),"['NN', 'FW', 'NNP', 'NNP', '(', 'NNP', 'NNP', ')']"
701,Bohdan Ulihrach ( Czech Republic ) vs. 14 - Alberto Costa,"['NNP', 'NNP', '(', 'NNP', 'NNP', ')', 'IN', 'CD', ':', 'NNP', 'NNP']"
702,( Spain ),"['(', 'NNP', ')']"
703,------------------------,['SYM']
704,12 - Todd Martin ( U.S. ) vs. Younnes El Aynaoui ( Morocco ),"['CD', ':', 'NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')']"
705,Andrea Gaudenzi ( Italy ) vs. Shuzo Matsuoka ( Japan ),"['NNP', 'NNP', '(', 'NNP', ')', 'IN', 'NNP', 'NNP', '(', 'NNP', ')']"
